Gene	ExpA	ExpB	FoldChange	log2FC	ExpFreqA	ExpFreqB	TotalA	TotalB	ExpFractionA	ExpFractionB	fishers.pval	wilcoxon.pval	combined.pval	adjusted.pval
CTB-113I20.2	0.266956952824816	1.12896126792803	0.236462454832271	-2.08031696217801	13	35	730	730	0.0178082191780822	0.0479452054794521	0.00176051754295071	0.00116326061135216	2.88732521741258e-05	6.62663051563886e-05
RP11-101E13.5	0.366094433576307	0.746547047973409	0.490383606190814	-1.02801734518686	58	96	730	730	0.0794520547945206	0.131506849315068	0.00155129811148261	0.00132230844050295	2.89171807275902e-05	6.63425622984204e-05
SLBP	5.13375449566619	5.77344727564231	0.889200896893105	-0.169418691346367	246	183	730	730	0.336986301369863	0.250684931506849	0.000361798567954395	0.0056946440631106	2.90352894193182e-05	6.65888860933605e-05
EZH1	3.2339304493819	3.50877499723166	0.921669372340315	-0.117678785046464	80	122	730	730	0.10958904109589	0.167123287671233	0.00183238797688848	0.00112811404325378	2.9124681845644e-05	6.67691948081165e-05
AGO3	4.76620148584736	3.71485376047398	1.28301187426534	0.359534522621238	182	130	730	730	0.249315068493151	0.178082191780822	0.00110855468863272	0.00187049289990383	2.92084576800609e-05	6.6936498764768e-05
GOT2	2.79245055237332	5.59940427312041	0.498704936483744	-1.00374161114367	102	146	730	730	0.13972602739726	0.2	0.00267760102794654	0.000778339432262104	2.93463441957268e-05	6.72276377196269e-05
RABL6	2.76017952361242	1.59846796041305	1.72676562306522	0.788072276620013	142	96	730	730	0.194520547945205	0.131506849315068	0.00139513982480425	0.00149510184494826	2.93698066443478e-05	6.72565317282275e-05
TMPO	0.989968717108892	2.89060515735837	0.342478015231106	-1.54591671509173	93	135	730	730	0.127397260273973	0.184931506849315	0.00305704967298773	0.000695531541419784	2.98978412840368e-05	6.84404424371287e-05
CYTH1	4.19996243465409	5.03308752004816	0.834470375872562	-0.261067260806207	179	232	730	730	0.245205479452055	0.317808219178082	0.00245552995671529	0.000866481705273671	2.99160913245197e-05	6.84569398747499e-05
FAM65C	5.39869977871665	4.12703061984335	1.30813174798339	0.387507848626851	205	150	730	730	0.280821917808219	0.205479452054795	0.000970526636285403	0.00220284753019631	3.00499420941061e-05	6.8737856472828e-05
SH3GL1	1.47534370523848	1.06270347482733	1.38829291536681	0.473311993682149	118	75	730	730	0.161643835616438	0.102739726027397	0.00113154230066433	0.00190932472145644	3.03443528068135e-05	6.93857038175717e-05
COQ7	5.319023990342	7.63760958721786	0.696425226977273	-0.52195963145058	96	141	730	730	0.131506849315068	0.193150684931507	0.00175010326374636	0.00125177819175144	3.07388813263013e-05	7.02619193737985e-05
DLGAP3	0.0938449404101811	0.000667893996844731	140.508734699704	7.13451600788109	13	1	730	730	0.0178082191780822	0.00136986301369863	0.00174850568407166	0.00125907952060148	3.08791573863854e-05	7.05305440818729e-05
FBLN5	0.00118469546794843	0.379407723462084	0.00312248643000232	-8.32308898261617	1	13	730	730	0.00136986301369863	0.0178082191780822	0.00174850568407166	0.00125907952060148	3.08791573863854e-05	7.05305440818729e-05
RP11-701P16.2	0.102806393281667	0.000767975538312796	133.866755062964	7.06465391099807	13	1	730	730	0.0178082191780822	0.00136986301369863	0.00174850568407166	0.00126231815612014	3.09529154702675e-05	7.06729734807323e-05
LINC00355	0.0117483355106699	0.000695117960182461	16.9012112815875	4.07905474064437	13	1	730	730	0.0178082191780822	0.00136986301369863	0.00174850568407166	0.00126556448130589	3.10268341016243e-05	7.07896005137906e-05
RP4-737E23.2	0.424086802480067	0.00128666335253871	329.601990795264	8.36458114619689	13	1	730	730	0.0178082191780822	0.00136986301369863	0.00174850568407166	0.00126556448130589	3.10268341016243e-05	7.07896005137906e-05
RP11-6B4.1	0.00100202907536112	0.0171626182456431	0.0583843945614472	-4.09827338398086	1	13	730	730	0.00136986301369863	0.0178082191780822	0.00174850568407166	0.00127862700913663	3.13241202969979e-05	7.14415826788412e-05
NHP2L1	21.4408742940112	19.7019947145277	1.08825906232739	0.122022034020005	451	380	730	730	0.617808219178082	0.520547945205479	0.000213530647931672	0.0104761629141756	3.13409725217906e-05	7.14537288203678e-05
HOXA6	1.98017308036947	2.68978813037173	0.736181804808472	-0.441866001830665	65	104	730	730	0.089041095890411	0.142465753424658	0.0018139531042417	0.0012377472475812	3.14480797696516e-05	7.16462951911543e-05
PDIA4	2.04954154398228	3.80198246172306	0.539071803885551	-0.891450643412043	130	179	730	730	0.178082191780822	0.245205479452055	0.0020708741684988	0.00108420479882727	3.14485512526425e-05	7.16462951911543e-05
CHRM2	0.170679181769988	0.0194526502136603	8.77408373128156	3.13324847409458	13	1	730	730	0.0178082191780822	0.00136986301369863	0.00174850568407166	0.00129181389701573	3.16240000928357e-05	7.20195358469832e-05
AC004510.3	0.218238735009238	0.062492665948909	3.49222955518748	1.80414839494836	13	1	730	730	0.0178082191780822	0.00136986301369863	0.00174850568407166	0.00129513017530996	3.1699377633864e-05	7.21646867250544e-05
RP11-439L18.1	0.740812225822879	0.238532294952531	3.10571038596809	1.63492330164778	38	15	730	730	0.0520547945205479	0.0205479452054795	0.0018148362838646	0.00125286056584777	3.18188682973826e-05	7.24101191539921e-05
ZNF785	0.427926153965441	1.54983186789822	0.276111340093791	-1.85667795320873	29	58	730	730	0.0397260273972603	0.0794520547945206	0.00181500286114003	0.00125598529531999	3.18952671087092e-05	7.25573434153719e-05
SSR2	4.66971954385367	9.71507683869589	0.480667278436113	-1.05688949995064	238	282	730	730	0.326027397260274	0.386301369863014	0.0187286482967224	0.000122017177284715	3.19680112893881e-05	7.26428526330341e-05
SMIM7	7.93840869013049	12.5623990082325	0.631918209645166	-0.662190255116896	209	262	730	730	0.286301369863014	0.358904109589041	0.00357792670461858	0.000638504260497362	3.19589791845439e-05	7.26428526330341e-05
COPE	5.27002624398084	4.84681182453801	1.08731810409891	0.120774074742333	325	390	730	730	0.445205479452055	0.534246575342466	0.000800608630369874	0.00285255945095293	3.19493964348801e-05	7.26428526330341e-05
NPIPB4	0.567769015878409	0.705778944720335	0.804457288115031	-0.31391227040904	58	96	730	730	0.0794520547945206	0.131506849315068	0.00155129811148261	0.00151286093639849	3.27683704890601e-05	7.44342721369306e-05
MRPS14	2.59898234447079	4.69963877464142	0.553017469873329	-0.85460303883693	123	169	730	730	0.168493150684932	0.231506849315068	0.00319338929439661	0.00073611230972911	3.28175579219466e-05	7.45186965414457e-05
C16orf87	1.38459998098962	1.15844612897219	1.19522172534521	0.257278277104356	87	51	730	730	0.119178082191781	0.0698630136986301	0.0016607106862028	0.00143287365328583	3.31918888002973e-05	7.53410906895067e-05
SLC38A7	0.577576541337893	1.35837622533053	0.425196297290432	-1.23379906129208	29	58	730	730	0.0397260273972603	0.0794520547945206	0.00181500286114003	0.00131291220234038	3.32352747569953e-05	7.54119576202833e-05
AP1M1	3.45740384497697	7.68607313981233	0.449827081018564	-1.15255757633477	173	218	730	730	0.236986301369863	0.298630136986301	0.00926081689195615	0.000259504252731926	3.34977828352444e-05	7.5979786240644e-05
PDE7A	3.88390850932128	4.83271751780667	0.803669673431273	-0.315325452224177	130	177	730	730	0.178082191780822	0.242465753424658	0.00309401770629637	0.000782055671270492	3.37108621888009e-05	7.64351260820689e-05
WDR62	0.0877409180122958	0.0457283030336174	1.91874423915956	0.940162418939669	25	7	730	730	0.0342465753424658	0.00958904109589041	0.00188181871006068	0.00128854916135747	3.37770915628495e-05	7.65572908951019e-05
RP11-111M22.2	0.0868051081544207	0.809762536455335	0.107198226944905	-3.22164705102216	7	25	730	730	0.00958904109589041	0.0342465753424658	0.00188181871006068	0.00129737450788563	3.3991768338606e-05	7.70157061151385e-05
EMD	0.705632501036484	0.466544353197714	1.5124660628728	0.596902771164483	117	76	730	730	0.16027397260274	0.104109589041096	0.00193815688518451	0.00126227920394119	3.40573018040944e-05	7.71359933809212e-05
RP11-359B12.2	0.177718222161136	0.644433407044958	0.275774378265181	-1.85843967018506	10	30	730	730	0.0136986301369863	0.0410958904109589	0.0019328485030841	0.0012734345309146	3.42492722384096e-05	7.75424538370712e-05
CYLD	7.90720459352267	5.48606225415979	1.44132607819517	0.527396760340633	268	211	730	730	0.367123287671233	0.289041095890411	0.00178474098115256	0.00138326159102067	3.4344929049257e-05	7.77306371582125e-05
METTL16	3.69136094945646	2.10856614887438	1.75064982022358	0.807890532571619	123	80	730	730	0.168493150684932	0.10958904109589	0.00144299057177888	0.00171587801399467	3.4438298456776e-05	7.79135080779396e-05
GPKOW	1.22011006883899	3.07022702108991	0.397400602775577	-1.3313340340243	52	87	730	730	0.0712328767123288	0.119178082191781	0.00233269228385172	0.00106676185668755	3.4598742024719e-05	7.82479393692934e-05
AC007392.3	0.17335184424014	0.241668578570372	0.717312301274869	-0.479326722953865	7	25	730	730	0.00958904109589041	0.0342465753424658	0.00188181871006068	0.00134006180433781	3.50285567761743e-05	7.91622396848358e-05
DOK3	1.32490184106541	4.03100425845376	0.328677856960047	-1.60525382961607	70	108	730	730	0.0958904109589041	0.147945205479452	0.00299765774935521	0.000840950021443789	3.50173028158426e-05	7.91622396848358e-05
GPX7	2.27307604919641	2.70379592550995	0.840698082185213	-0.250340312882962	110	68	730	730	0.150684931506849	0.0931506849315069	0.000997281563436362	0.00254595309416832	3.52512298464308e-05	7.96364336071518e-05
MYCBP2	8.95286414350543	7.12489943220017	1.25656007199821	0.329479643365229	280	222	730	730	0.383561643835616	0.304109589041096	0.00167275050828166	0.00152275168621056	3.53562394458568e-05	7.98445640527747e-05
IFT20	1.77482024285594	2.14211166189747	0.828537687565646	-0.271360772301898	122	170	730	730	0.167123287671233	0.232876712328767	0.00207012666145672	0.00124663197870959	3.57875489930438e-05	8.07891537537795e-05
HBP1	4.10256065705673	1.51575179120858	2.70661771990094	1.43649113707303	117	77	730	730	0.16027397260274	0.105479452054795	0.00257080517779016	0.00100577109083454	3.58513080358727e-05	8.0903625232754e-05
PTGES3	18.9780097364769	15.2933981217313	1.24092824795491	0.311419699422906	422	353	730	730	0.578082191780822	0.483561643835616	0.000359040661074313	0.00725444754654084	3.60956850756506e-05	8.14254555254578e-05
UBR1	2.14579185447979	1.57624450981088	1.36133184992806	0.445018793430944	127	84	730	730	0.173972602739726	0.115068493150685	0.00172334872566291	0.00151402558363068	3.61542170624942e-05	8.15278252347768e-05
XRCC6	16.9144651007474	19.4609750974438	0.869147872398701	-0.202326444168269	453	372	730	730	0.620547945205479	0.50958904109589	2.36128616988118e-05	0.110861111813568	3.62641778185286e-05	8.17460502898397e-05
EXD2	0.473830339663919	0.995147410547808	0.476140855758329	-1.07053966874242	30	59	730	730	0.0410958904109589	0.0808219178082192	0.00203693005914038	0.00130861734266114	3.68783052215541e-05	8.31001868660175e-05
PRIMPOL	0.437291196980337	0.602584660845672	0.725692546449224	-0.462569642618748	45	79	730	730	0.0616438356164384	0.108219178082192	0.00184974872254656	0.00144357321501311	3.69384426311815e-05	8.32054527146418e-05
SLC39A10	1.99116617102171	3.4313227546173	0.580291133599233	-0.785151209094732	68	107	730	730	0.0931506849315069	0.146575342465753	0.00212962786467584	0.00127245566155524	3.74464701817017e-05	8.42723208371277e-05
RFC1	3.52102077123521	2.97029155519237	1.18541251113215	0.245389189253103	139	93	730	730	0.19041095890411	0.127397260273973	0.00124119530477919	0.00218366526426276	3.74528543162263e-05	8.42723208371277e-05
C6orf1	2.13713890579276	3.90607292367631	0.547132362234889	-0.870038202930415	110	155	730	730	0.150684931506849	0.212328767123288	0.0027653105406037	0.000979368222462561	3.74259629420724e-05	8.42723208371277e-05
INO80C	3.50005507015492	3.10234725995904	1.12819577464102	0.1740174388327	143	95	730	730	0.195890410958904	0.13013698630137	0.000842428614983054	0.00323095344064757	3.76001465567801e-05	8.45730437247751e-05
SEC31A	11.1395478528813	8.99803799495068	1.23799742334188	0.308008311857702	357	289	730	730	0.489041095890411	0.395890410958904	0.000411133433402476	0.0066626523407664	3.78229492697741e-05	8.50433306214472e-05
ZSCAN16	0.870466428131575	3.08115302552253	0.282513208828359	-1.82360977296776	25	52	730	730	0.0342465753424658	0.0712328767123288	0.00214178551126735	0.00127965072016986	3.78421380576854e-05	8.50556250252326e-05
GSTK1	37.7848345567738	45.1682560295403	0.836535166025943	-0.25750190574764	466	520	730	730	0.638356164383562	0.712328767123288	0.00303343024642139	0.000906123778574244	3.79436359209289e-05	8.52528448980928e-05
THAP11	4.56625967890432	7.26827823689223	0.62824502998894	-0.670600741815527	126	173	730	730	0.172602739726027	0.236986301369863	0.00281306487566754	0.000979339892075168	3.80240835628642e-05	8.54026427558677e-05
ATP1B1	5.04824102358921	2.72009947746084	1.85590308936115	0.892121378489004	139	95	730	730	0.19041095890411	0.13013698630137	0.00211102163017306	0.00130598007538587	3.80497579302215e-05	8.54293550921561e-05
ID3	5.85454725122253	1.2735154567149	4.59715445176036	2.200741137559	79	46	730	730	0.108219178082192	0.063013698630137	0.00264038347603647	0.0010458837753864	3.8108410718306e-05	8.55300644615419e-05
CCDC50	0.211398639888093	0.122666264363614	1.72336412937018	0.785227560607837	30	10	730	730	0.0410958904109589	0.0136986301369863	0.0019328485030841	0.00142996601336582	3.81387889480832e-05	8.55672648169265e-05
ZNF76	1.59413835446348	2.19034591143453	0.727802100180342	-0.458381880592377	96	141	730	730	0.131506849315068	0.193150684931507	0.00175010326374636	0.00158870257497653	3.8349740601143e-05	8.60094218474984e-05
CTSH	0.0761078974260209	0.10422875071171	0.73020061073677	-0.453635219449896	30	10	730	730	0.0410958904109589	0.0136986301369863	0.0019328485030841	0.00144086170867279	3.84082495397635e-05	8.61094896553325e-05
HMGN5	4.16160063586693	2.22127147237572	1.87352184891474	0.905752802399956	122	80	730	730	0.167123287671233	0.10958904109589	0.00183238797688848	0.00152980807765957	3.864143287272e-05	8.66009553065767e-05
ANXA4	3.75865722351926	5.54205102574549	0.678206895977407	-0.560202641190743	142	191	730	730	0.194520547945205	0.261643835616438	0.00272162170013562	0.00103865272313621	3.89432820735344e-05	8.72459000989664e-05
ARID4B	20.7950886678851	16.3705449211724	1.27027467735606	0.345140491337662	391	329	730	730	0.535616438356164	0.450684931506849	0.00139895589658966	0.0020255517604159	3.90306358505648e-05	8.73784440728246e-05
BACH2	0.664991858385	1.1183702163671	0.594607982806581	-0.749989262859163	22	48	730	730	0.0301369863013699	0.0657534246575342	0.00199208158536055	0.0014224500237192	3.90303665663987e-05	8.73784440728246e-05
ZNF146	1.52600805004959	2.49050388085162	0.612730645305309	-0.706675086359185	97	141	730	730	0.132876712328767	0.193150684931507	0.00226608104612611	0.00125654528093963	3.92065745312383e-05	8.77406337614246e-05
UTS2	0.0323169447136264	0	Inf	Inf	10	0	730	730	0.0136986301369863	0	0.001893461530495	0.0015159268868542	3.94990965177694e-05	8.80773019113859e-05
TNFRSF9	0.523550597530932	0	Inf	Inf	10	0	730	730	0.0136986301369863	0	0.001893461530495	0.0015159268868542	3.94990965177694e-05	8.80773019113859e-05
ALPPL2	0.395938172506329	0	Inf	Inf	10	0	730	730	0.0136986301369863	0	0.001893461530495	0.0015159268868542	3.94990965177694e-05	8.80773019113859e-05
HRASLS	0.035325099225311	0	Inf	Inf	10	0	730	730	0.0136986301369863	0	0.001893461530495	0.0015159268868542	3.94990965177694e-05	8.80773019113859e-05
XXbac-BPGBPG55C20.3	0	0.0594518131732044	0	-Inf	0	10	730	730	0	0.0136986301369863	0.001893461530495	0.0015159268868542	3.94990965177694e-05	8.80773019113859e-05
CTSV	0.0197729305525897	0	Inf	Inf	10	0	730	730	0.0136986301369863	0	0.001893461530495	0.0015159268868542	3.94990965177694e-05	8.80773019113859e-05
E2F8	0.0489786128716837	0	Inf	Inf	10	0	730	730	0.0136986301369863	0	0.001893461530495	0.0015159268868542	3.94990965177694e-05	8.80773019113859e-05
DIAPH3	0.078517971791861	0	Inf	Inf	10	0	730	730	0.0136986301369863	0	0.001893461530495	0.0015159268868542	3.94990965177694e-05	8.80773019113859e-05
FAM224B	0.358069382859622	0	Inf	Inf	10	0	730	730	0.0136986301369863	0	0.001893461530495	0.0015159268868542	3.94990965177694e-05	8.80773019113859e-05
BAIAP2L2	0.0127736565053482	0	Inf	Inf	10	0	730	730	0.0136986301369863	0	0.001893461530495	0.0015159268868542	3.94990965177694e-05	8.80773019113859e-05
TSR2	8.12719281242956	5.55840980881811	1.46214350721968	0.548084916621152	225	170	730	730	0.308219178082192	0.232876712328767	0.00144910480937501	0.00198600056954629	3.95957355290565e-05	8.82610444245312e-05
SCO1	1.86458243491574	2.66474798298273	0.699721867442286	-0.515146515972189	73	113	730	730	0.1	0.154794520547945	0.0021394055556711	0.00134726920684847	3.96522807129659e-05	8.83553156504945e-05
RPS7	27.6530920918375	19.9776004195131	1.3842048850285	0.469057501311092	573	524	730	730	0.784931506849315	0.717808219178082	0.00362167994415805	0.000801235023448722	3.99004847559683e-05	8.88764301121982e-05
THBS1	0.333343585225381	0.0271088980815193	12.2964638482532	3.62017158751996	23	6	730	730	0.0315068493150685	0.00821917808219178	0.00209915176989677	0.00138692426339639	4.00222039901045e-05	8.91155325196328e-05
SERGEF	2.4831044776207	4.33568531526437	0.572713261471858	-0.804115084687541	60	97	730	730	0.0821917808219178	0.132876712328767	0.00227238826749317	0.00128753319007879	4.02058611563814e-05	8.94923279383871e-05
AC108488.4	0.172901425986138	0.792316879893899	0.218222570254078	-2.1961277709084	12	33	730	730	0.0164383561643836	0.0452054794520548	0.00210612094730892	0.00138996177970193	4.02269142799177e-05	8.95070501152943e-05
JTB	35.0951359800488	31.7859430372138	1.10410869166162	0.142882202190888	512	440	730	730	0.701369863013699	0.602739726027397	9.40071273085032e-05	0.0312728238365228	4.03853997958173e-05	8.98274464780306e-05
IGFLR1	0.0447058081069649	0.265733052504079	0.168235782811695	-2.57144350347649	6	23	730	730	0.00821917808219178	0.0315068493150685	0.00209915176989677	0.00140181790180188	4.04205555440152e-05	8.98733944825503e-05
MRTO4	4.06482236942218	4.61518668306788	0.880749284603185	-0.18319669700914	169	119	730	730	0.231506849315068	0.163013698630137	0.00124473297462746	0.00238118409563978	4.06918850184072e-05	9.04442435385823e-05
COX7B	11.2453465997121	8.89350472395946	1.26444488969761	0.338504159110612	400	332	730	730	0.547945205479452	0.454794520547945	0.000449420956092313	0.00661953692036184	4.08321412156929e-05	9.07234564143657e-05
FBP1	1.25236255728572	0.323535657476121	3.8708640866831	1.95265565278377	23	6	730	730	0.0315068493150685	0.00821917808219178	0.00209915176989677	0.00141938013959252	4.08898560756808e-05	9.08191393096186e-05
CTA-217C2.1	0.260911455916185	0.95396071523203	0.27350335475054	-1.87036956588311	18	42	730	730	0.0246575342465753	0.0575342465753425	0.00217116981131996	0.00138216522936343	4.11623359744298e-05	9.13915905105625e-05
DHX36	8.86062768471628	7.70376035533192	1.1501691740169	0.201846077313081	274	214	730	730	0.375342465753425	0.293150684931507	0.00105280931147463	0.00285157323470072	4.11781988207345e-05	9.13940760793889e-05
MCAT	3.22228186337104	2.89205560319446	1.1141839250296	0.155987406668625	108	68	730	730	0.147945205479452	0.0931506849315069	0.00166039302470742	0.00181441546583643	4.13114451955259e-05	9.16569966954421e-05
OPA1	2.50041070636921	1.58212413661648	1.58041372892305	0.660302284054881	127	84	730	730	0.173972602739726	0.115068493150685	0.00172334872566291	0.00175195788889683	4.13952351265261e-05	9.18100402680984e-05
COL5A1	0.629071502077567	1.14109052455408	0.551289743049437	-0.859117335086069	30	59	730	730	0.0410958904109589	0.0808219178082192	0.00203693005914038	0.00148521052903022	4.14719443239788e-05	9.19472757025552e-05
ACSL4	1.27652083627544	1.01757678348379	1.25447126643861	0.327079426314035	87	51	730	730	0.119178082191781	0.0698630136986301	0.0016607106862028	0.00182241010267445	4.14875242188729e-05	9.1948931938789e-05
GORASP1	1.05742625249879	2.53642100194195	0.416896978730738	-1.26223717797247	57	93	730	730	0.0780821917808219	0.127397260273973	0.00246113559543113	0.00124278812660581	4.1896226456804e-05	9.28215538976868e-05
CTC-365E16.1	2.71299513721023	6.61825126428596	0.409926282468354	-1.28656360339921	63	100	730	730	0.0863013698630137	0.136986301369863	0.00268685642123264	0.00114975527286986	4.22840758284103e-05	9.36473690819277e-05
MED7	2.72949691881392	5.37292503621235	0.508009492114202	-0.977072641003802	76	116	730	730	0.104109589041096	0.158904109589041	0.00245899648939639	0.00126768981933861	4.26394234162924e-05	9.43770053910238e-05
STK17A	3.43845494168485	2.54182290230429	1.35275157784113	0.435896924071979	115	74	730	730	0.157534246575342	0.101369863013699	0.00176195310220305	0.00176940220373655	4.26439735602932e-05	9.43770053910238e-05
CCDC53	6.74568160066676	11.6375175262308	0.579649533112373	-0.786747211306895	204	253	730	730	0.279452054794521	0.346575342465753	0.0067156907257363	0.000466284536402171	4.28191468628701e-05	9.47308677383769e-05
CFLAR	11.6546096722008	14.0723589420859	0.828191614509322	-0.271963499481022	325	380	730	730	0.445205479452055	0.520547945205479	0.00466521786778641	0.000676486501067546	4.3129997708601e-05	9.53845364950472e-05
FBXO32	0.523936515125278	1.0375739748346	0.504963046330068	-0.985750280937879	18	42	730	730	0.0246575342465753	0.0575342465753425	0.00217116981131996	0.00145480922789592	4.31639542562137e-05	9.540967636264e-05
SLC43A3	1.32109702672116	3.81165797266984	0.346593801488388	-1.5286822414335	99	140	730	730	0.135616438356164	0.191780821917808	0.00459376564583747	0.000687733120261957	4.31721474749484e-05	9.540967636264e-05
VPREB1	0.0491095195465226	0.143095096390997	0.343194985608273	-1.54289962098617	23	6	730	730	0.0315068493150685	0.00821917808219178	0.00209915176989677	0.00150760375877031	4.32405894232074e-05	9.55268759210488e-05
NUDCD1	1.11889894747329	3.87908381122468	0.288444128027241	-1.79363620071082	77	116	730	730	0.105479452054795	0.158904109589041	0.00324363797106623	0.000989125185993906	4.37933647544081e-05	9.66791553107463e-05
DDX49	3.25921122443406	2.97768789848216	1.09454426909395	0.130330305830636	134	89	730	730	0.183561643835616	0.121917808219178	0.00133131124867937	0.00240914287502409	4.37801455678371e-05	9.66791553107463e-05
TCTEX1D2	0.331845036201054	1.14597063221032	0.289575515177906	-1.78798847321477	32	61	730	730	0.0438356164383562	0.0835616438356164	0.00252686171737475	0.00127071895598419	4.38258365450913e-05	9.67163975589252e-05
VPS13B	4.36214796477203	2.5556951869925	1.70683420580579	0.771322928267024	135	91	730	730	0.184931506849315	0.124657534246575	0.00181782738302432	0.00177467501350244	4.40170752734123e-05	9.71038610746914e-05
RIPK3	0.77643903334757	1.95595473271949	0.39696165783348	-1.33292842939538	25	52	730	730	0.0342465753424658	0.0712328767123288	0.00214178551126735	0.00151505387867151	4.42555870150883e-05	9.75952984370447e-05
CUL5	6.83787486379474	5.05925715499842	1.35155708719789	0.434622449851085	217	164	730	730	0.297260273972603	0.224657534246575	0.00192063169733425	0.00169140829308405	4.43017396444417e-05	9.76623343015271e-05
GOLGA2	2.78085315787511	1.12510470165306	2.47163944279082	1.30546830147986	101	63	730	730	0.138356164383562	0.0863013698630137	0.0020902172861298	0.00157296687315904	4.47977719318493e-05	9.87207210115656e-05
SLC38A5	0.107947013771182	0.271762114068863	0.397211414626502	-1.33202101283571	16	39	730	730	0.0219178082191781	0.0534246575342466	0.00220843978042915	0.00148958909905842	4.48208160195833e-05	9.87364031646755e-05
PFKFB2	0.243973618736605	1.55287743146972	0.157110673252362	-2.67014690200062	35	65	730	730	0.0479452054794521	0.089041095890411	0.00250517463887222	0.00131366532302597	4.48371424164413e-05	9.87372809376624e-05
ZNF2	0.156366654797204	0.415625322519372	0.376220230878535	-1.41035066441177	14	36	730	730	0.0191780821917808	0.0493150684931507	0.00219229023566279	0.00150414134540512	4.49198673451093e-05	9.88492217509167e-05
AP1S2	4.25968368134017	5.93646484403992	0.717545507848295	-0.478857762241788	141	189	730	730	0.193150684931507	0.258904109589041	0.00323585199674447	0.00101897482096703	4.49165517543822e-05	9.88492217509167e-05
TMEM222	2.0082682490696	3.45248553565234	0.581687664823232	-0.781683383960349	106	150	730	730	0.145205479452055	0.205479452054795	0.0030304097730902	0.00109112834610341	4.50341075619113e-05	9.9065448110819e-05
EAF1-AS1	0.287246949089218	0.00243290657680506	118.067397995379	6.88346683745937	15	2	730	730	0.0205479452054795	0.00273972602739726	0.00222398617576638	0.00148976407005201	4.51180047333692e-05	9.91929251514484e-05
TRMT112	14.1673659922942	18.3799991612062	0.770803407989081	-0.375565144584712	396	444	730	730	0.542465753424658	0.608219178082192	0.0127990064366209	0.000258902488675373	4.51240601592328e-05	9.91929251514484e-05
ODF3L1	0.41881199749939	0.003411483124527	122.765372775355	6.93975988102039	15	2	730	730	0.0205479452054795	0.00273972602739726	0.00222398617576638	0.00149319953007539	4.52143995745043e-05	9.93562789657398e-05
PHF19	1.90723680261598	1.01622472246657	1.8767864631228	0.908264512652099	88	52	730	730	0.120547945205479	0.0712328767123288	0.00178165649830411	0.00187025274786022	4.53568429421841e-05	9.96339721469169e-05
COL6A6	0.0395001025829558	0.00374672670453361	10.5425630684939	3.39815374712629	15	2	730	730	0.0205479452054795	0.00273972602739726	0.00222398617576638	0.00151048657724476	4.56991871929176e-05	0.000100350429121111
RP11-477J21.6	0.0287880887325812	0.739284477714123	0.0389404750138868	-4.68258570694921	2	15	730	730	0.00273972602739726	0.0205479452054795	0.00222398617576638	0.00151745287300717	4.58944211598406e-05	0.00010070779354685
DPEP3	0.0557972244512727	0.521374959234009	0.10701937916859	-3.22405603004675	2	15	730	730	0.00273972602739726	0.0205479452054795	0.00222398617576638	0.00151745287300717	4.58944211598406e-05	0.00010070779354685
OVGP1	0.394041035973225	0.0147848016209004	26.6517634850232	4.73615909079582	15	2	730	730	0.0205479452054795	0.00273972602739726	0.00222398617576638	0.00152094710791824	4.59923220573657e-05	0.000100886908858319
RP11-452L6.1	1.60149919646546	2.05420027398708	0.779621742215544	-0.359153769621023	74	115	730	730	0.101369863013699	0.157534246575342	0.00176195310220305	0.00192660284672678	4.6143696544603e-05	0.000101183153477182
BANK1	1.38914298760329	1.13970525981834	1.21886160973295	0.285534330809626	55	27	730	730	0.0753424657534247	0.036986301369863	0.0019785768126334	0.00172899434222805	4.64756081406048e-05	0.00010187492746238
AC104135.3	0.0649243296719131	0.942640032459626	0.0688749972802516	-3.85987583306033	5	21	730	730	0.00684931506849315	0.0287671232876712	0.00228778153514712	0.00149723418062271	4.65309391026508e-05	0.000101924131271142
TUBB2A	1.06561365031183	0.125934381124171	8.46165789516321	3.08094035871145	36	14	730	730	0.0493150684931507	0.0191780821917808	0.00219229023566279	0.0015623285614302	4.65275783004085e-05	0.000101924131271142
CFHR3	0.0134214248393489	0.0472094469906053	0.28429532000279	-1.81453774495507	2	15	730	730	0.00273972602739726	0.0205479452054795	0.00222398617576638	0.00154206862714034	4.65837226331091e-05	0.000102003707736716
RPL17	0.591037757974911	0.196986985996255	3.00038987340082	1.58514997801333	81	47	730	730	0.110958904109589	0.0643835616438356	0.00215589360286255	0.00159401656607185	4.66716814516574e-05	0.000102160223629528
ZC3H11A	4.92061474781005	2.83214601954908	1.73741562541097	0.796942917544434	200	148	730	730	0.273972602739726	0.202739726027397	0.0017093143615147	0.00201348569929603	4.67364687965119e-05	0.000102265926604157
CYBA	12.603554052561	16.8697077198069	0.74711158378654	-0.42060436411741	524	556	730	730	0.717808219178082	0.761643835616438	0.0643784832228337	5.35921466842338e-05	4.68433982460932e-05	0.000102463735260244
ZNF93	0.0438196489338233	0.286880426858674	0.152745342070375	-2.71079970878399	9	28	730	730	0.0123287671232877	0.0383561643835616	0.00226214586945898	0.00154110204382837	4.7296193532078e-05	0.000103417673264674
DCP1B	1.03254264039929	2.00920879796596	0.513905096097823	-0.960426136306069	35	65	730	730	0.0479452054794521	0.089041095890411	0.00250517463887222	0.00139226781165332	4.73172598100869e-05	0.000103427254429735
