Gene	ExpA	ExpB	FoldChange	log2FC	ExpFreqA	ExpFreqB	TotalA	TotalB	ExpFractionA	ExpFractionB	fishers.pval	wilcoxon.pval	combined.pval	adjusted.pval
ZDHHC13	1.21225359335858	2.05901800245264	0.588753275549109	-0.764264913656107	363	488	3130	3130	0.115974440894569	0.15591054313099	4.6593270667514e-06	8.96058406837363e-07	1.13568725503868e-10	1.96999996125135e-10
IQCB1	3.2129129893717	4.21312108698748	0.762596878427017	-0.391007469261413	608	752	3130	3130	0.194249201277955	0.240255591054313	1.15500090317057e-05	3.63564101762991e-07	1.14201155841404e-10	1.98065651086255e-10
NT5C3A	11.4370772234222	13.2637632426132	0.862279958879064	-0.213771745628131	1486	1662	3130	3130	0.474760383386581	0.530990415335463	9.65230789164017e-06	4.37601241123587e-07	1.14847951186266e-10	1.99155878609189e-10
GPD2	1.64507029556687	1.14123311885432	1.44148488892291	0.527555713148989	393	275	3130	3130	0.12555910543131	0.0878594249201278	1.58491967770959e-06	2.66945404261479e-06	1.15031495381272e-10	1.99442572118692e-10
CDH10	0.222614090198101	0.0421494383283194	5.28154345650037	2.40095959845513	63	20	3130	3130	0.0201277955271565	0.00638977635782748	2.09418827423394e-06	2.02289469447977e-06	1.15174275026617e-10	1.99658508116914e-10
ARHGAP11A	1.24915827230627	1.04292317779477	1.19774715808654	0.260323390369223	432	309	3130	3130	0.138019169329073	0.0987220447284345	1.7323140618383e-06	2.45087488286932e-06	1.15419448086027e-10	2.00051850101933e-10
SLC4A4	0.276212218397872	0.0142410695247149	19.3954687124106	4.27764773545891	56	16	3130	3130	0.0178913738019169	0.00511182108626198	2.10865772086983e-06	2.0209327226469e-06	1.15832367715431e-10	2.00735769882282e-10
HYPK	0.68532922119738	0.279220602312458	2.45443644029702	1.29539180738208	217	130	3130	3130	0.0693290734824281	0.0415335463258786	1.81759827792952e-06	2.35781092762851e-06	1.16463211293184e-10	2.01797072392636e-10
XXbac-BPG299F13.17	3.94706416647822	7.48142427598587	0.527581917676778	-0.922532976327269	681	824	3130	3130	0.217571884984026	0.263258785942492	2.64399665683932e-05	1.62433754928167e-07	1.16703755952771e-10	2.02181870874509e-10
TMOD3	5.50627119680238	4.393051423607	1.25340467612404	0.325852280565588	1069	880	3130	3130	0.341533546325879	0.281150159744409	2.82960175172513e-07	1.51898132023657e-05	1.16791937638057e-10	2.02302630153312e-10
